Salary,Designation,JobCity,Gender,10percentage,10board,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeState,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,12GradAge,GradAge,Period
460000,senior software engineer,Pune,m,76.0,maharashtra,72.0,state,2,B.Tech/B.E.,CS,58.92,Maharashtra,355,355,545,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-1.3447,-1.9953,-1.3599,0.1798,-2.0253,18,18,13
300000,software engineer,Chennai,m,77.8,icse,74.0,cbse,2,B.Tech/B.E.,CS,67.3,Uttar Pradesh,554,595,544,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-0.5719,-0.2012,-0.3803,0.29733,-0.4455,19,19,1
180000,electrical project engineer,-1,m,62.1,state board,66.0,state,2,B.Tech/B.E.,EC,74.74,Uttar Pradesh,300,410,430,0.336185066042399,-1,-1,-1,-1,366,-1,-1,0.9737,-0.2793,-1.5051,-0.349,-0.9194,20,20,1
450000,software engineer,Hyderabad,m,78.0,icse,70.0,icse,2,B.Tech/B.E.,CS,82.5,West Bengal,545,555,390,0.744758354008939,595,-1,438,-1,-1,-1,-1,0.4155,0.3789,0.6248,-1.6289,-0.4776,22,22,9
380000,application developer,Pune,m,84.4,cbse,73.8,cbse,2,B.Tech/B.E.,CS,73.98,Uttar Pradesh,395,355,445,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.5008,-0.9245,1.9424,0.6603,18,18,10
450000,system engineer,Bangalore,m,90.56,karnataka secondary education board,88.0,state,2,B.Tech/B.E.,EC,78.54,Karnataka,485,585,535,0.694479327708463,-1,366,-1,-1,-1,-1,-1,-0.1082,0.1498,-0.1626,-0.2902,-0.4455,20,20,11
500000,software engineer,Noida,m,87.6,cbse,77.2,cbse,1,B.Tech/B.E.,CS,64.5,Punjab,715,595,625,0.98374996654107,635,-1,-1,-1,-1,-1,-1,1.1283,0.6568,-0.0537,0.0623,-0.2875,16,16,13
330000,programmer analyst,Chennai,f,79.0,cbse,67.7,icse,2,B.Tech/B.E.,EC,73.92,Uttar Pradesh,630,625,715,0.338786347219528,-1,292,346,-1,-1,-1,-1,0.99,1.7109,0.9322,-1.2486,0.6721,22,22,9
400000,systems engineer,Hyderabad,m,87.0,ssc,91.3,state,2,B.Tech/B.E.,other,80.0,Andhra Pradesh,515,495,215,0.622642915849938,355,300,-1,-1,-1,-1,-1,1.3215,1.4368,2.1234,-1.05407,0.0284,21,21,11
320000,business analyst,Bangalore,m,86.0,cbse,70.0,cbse,2,B.Tech/B.E.,CS,84.1,Madhya Pradesh,545,485,470,0.704090412131314,465,-1,-1,-1,-1,-1,-1,1.1336,0.5454,0.4711,-1.3753,0.2889,22,22,9
305000,.net web developer,-1,f,71.3,state board,79.2,state,2,B.Tech/B.E.,CS,80.05,Uttar Pradesh,465,475,650,0.23780283983757,475,-1,315,-1,-1,-1,-1,-1.4517,-0.6201,1.0859,1.6672,-0.2859,23,23,0
185000,qa analyst,Noida,f,71.3,cbse,71.4,cbse,1,B.Tech/B.E.,CS,69.4,Delhi,465,450,605,0.704090412131314,465,-1,-1,-1,-1,-1,-1,-0.159,1.5444,2.1617,1.794,1.4386,20,20,0
260000,software developer,Noida,f,82.8,cbse,76.6,cbse,2,B.Tech/B.E.,CS,86.0,Punjab,520,555,400,0.622642915849938,475,-1,407,-1,-1,-1,-1,-1.0208,1.0449,0.7785,0.2727,-0.6692,22,22,9
450000,software engineer,Pune,f,88.8,cbse,79.8,cbse,2,B.Tech/B.E.,CS,86.76,Orissa,615,545,575,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-0.1082,0.8128,-0.0537,0.6498,-0.0506,22,22,10
275000,technical engineer,Chennai,m,86.09,matriculation board,71.08,state,2,B.Tech/B.E.,EC,82.19,Tamil Nadu,455,495,435,0.124502074009537,-1,233,-1,-1,-1,286,-1,-0.7264,0.1888,0.3817,1.1199,0.4234,20,20,11
180000,system engineer,Gurgaon,f,86.4,cbse,81.6,cbse,1,B.Tech/B.E.,CS,75.2,Punjab,445,635,605,0.968237495890543,605,-1,-1,-1,-1,-1,-1,-1.1901,1.1248,0.3817,-0.7603,0.6603,16,16,1
180000,quality engineer,Rudrapur,m,77.0,icse,74.0,icse,2,B.Tech/B.E.,ME,55.0,Uttar Pradesh,590,585,560,0.304510913720196,-1,-1,-1,340,-1,-1,-1,-1.7389,-0.7866,0.3174,-0.6147,0.2889,22,22,1
185000,performance engineer,-1,m,67.72,matriculation,67.25,state,2,B.Tech/B.E.,CS,80.06,Tamil Nadu,370,415,180,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-0.3027,0.7119,0.3174,1.2869,1.0554,21,21,3
65000,php developer,-1,f,78.0,cbse,72.0,cbse,2,B.Tech/B.E.,CS,74.6,Punjab,545,570,455,0.600057182338341,435,-1,-1,-1,-1,-1,-1,1.1336,0.3789,0.1637,0.0192,-0.6692,22,22,0
370000,software engineer,Bangalore,m,78.0,icse,69.0,icse,2,B.Tech/B.E.,CS,70.0,West Bengal,650,545,620,0.744758354008939,545,-1,438,-1,-1,-1,-1,0.99,-0.1206,0.01,-0.6147,1.0554,22,22,1
310000,software engineer,Navi Mumbai,m,72.6,cbse,69.4,cbse,2,B.Tech/B.E.,EC,72.14,Maharashtra,650,605,620,0.279258511565122,475,-1,-1,-1,-1,292,-1,0.8463,0.8784,0.1637,-1.7556,-0.4776,23,23,9
180000,android developer,-1,m,60.0,state board,55.2,cbse,2,B.Tech/B.E.,CS,71.6,Rajasthan,590,525,605,0.942116551485008,575,-1,-1,-1,-1,-1,-1,0.2718,1.0449,1.547,-0.2344,1.6302,19,19,1
445000,software engineer,Gurgaon,f,87.8,cbse,84.0,cbse,1,B.Tech/B.E.,EC,73.82,Delhi,650,665,810,0.694479327708463,485,366,-1,-1,-1,-1,-1,-0.159,0.3789,1.2396,0.1459,0.2889,20,20,10
190000,technical support engineer,Bangalore,m,76.6,cbse,65.6,cbse,2,B.Tech/B.E.,EC,58.0,Karnataka,455,475,665,0.910770164246022,-1,433,-1,-1,-1,286,-1,-0.1082,-0.7473,-1.0697,0.5323,-0.8799,18,18,1
240000,web developer,-1,m,75.0,state board,55.0,state,2,B.Tech/B.E.,CS,65.84,Karnataka,520,545,430,0.765673581234011,485,-1,-1,-1,-1,-1,-1,0.7027,0.0459,0.9322,-0.8682,0.2889,21,21,1
290000,assistant system engineer,Bangalore,f,85.0,cbse,80.6,cbse,2,B.Tech/B.E.,CS,71.06,Uttar Pradesh,640,475,560,0.413838255788123,385,-1,-1,-1,-1,-1,-1,1.7081,1.3779,1.547,-2.5163,0.6721,22,22,9
400000,assistant manager,Jamshedpur,m,82.4,cbse,72.4,cbse,2,B.Tech/B.E.,EC,82.48,Tamil Nadu,535,505,615,0.694479327708463,385,366,-1,-1,-1,393,-1,0.3941,-0.5913,-0.4891,0.70853,-0.9194,19,19,9
180000,software developer,Noida,m,81.0,cbse,68.0,cbse,2,B.Tech/B.E.,CS,63.4,Uttar Pradesh,570,435,265,0.744758354008939,365,-1,438,-1,-1,-1,-1,-1.8825,-1.1196,-0.4511,0.0192,-0.8608,22,22,8
120000,network engineer,Indore,m,68.6,cbse,64.3,cbse,2,B.Tech/B.E.,EC,73.5,Madhya Pradesh,505,575,475,0.694479327708463,-1,366,-1,-1,-1,-1,-1,0.51,0.3448,-1.6502,-1.5828,-0.7615,20,20,1
275000,graduate engineer trainee,-1,m,77.4,cbse,74.4,cbse,2,B.Tech/B.E.,EC,66.0,Uttarakhand,520,555,650,0.849802713510871,405,-1,-1,-1,-1,-1,-1,-0.159,1.2114,0.4711,-1.2486,0.8637,20,20,1
420000,system engineer,Chennai,m,80.0,cbse,73.0,cbse,2,B.Tech/B.E.,EC,71.5,Uttar Pradesh,555,375,605,0.694479327708463,375,366,-1,-1,-1,-1,-1,-1.3447,-0.1232,-0.344,0.0623,-0.4455,19,19,2
305000,programmer analyst,Chennai,m,68.8,state board,86.0,cbse,2,B.Tech/B.E.,CS,76.05,Punjab,570,535,590,0.978799292641428,515,-1,561,-1,-1,-1,-1,-1.5953,0.2124,-1.0659,-0.4879,-0.6692,24,24,9
180000,technical writer,New Delhi,m,90.0,cbse,75.0,cbse,2,B.Tech/B.E.,EC,57.0,Uttar Pradesh,720,650,510,0.493596387301038,-1,324,-1,-1,-1,292,-1,0.5591,0.8784,0.01,1.2869,-0.0943,21,21,0
220000,software engineer,Bangalore,m,63.43,state board,51.63,state,2,MCA,CS,85.8,Tamil Nadu,380,570,560,0.842248322257836,435,-1,469,-1,-1,-1,-1,0.1282,0.0459,1.0859,-0.1076,-0.2859,19,19,9
260000,operations engineer and jetty handling,vizag,m,63.0,state board,63.0,state,2,B.Tech/B.E.,ME,63.0,Telangana,300,435,390,0.0329370177076901,-1,-1,-1,223,-1,-1,-1,1.8517,-0.2871,1.0859,1.6672,-0.2859,22,22,9
460000,system engineer,Bangalore,m,88.4,cbse,76.0,cbse,2,B.Tech/B.E.,CS,79.6,Orissa,395,345,595,0.622642915849938,-1,-1,-1,-1,-1,-1,-1,-0.6491,0.1888,-0.6343,1.67803,-0.2875,21,21,3
405000,programmer analyst,Bangalore,m,87.0,sslc,67.0,state,2,B.Tech/B.E.,ME,67.0,Tamil Nadu,435,335,435,0.654107474545933,-1,-1,-1,420,-1,-1,-1,-0.1082,-1.3713,-0.4891,1.7074,-0.1295,20,20,12
430000,lead engineer,Bangalore,m,61.0,cbse,59.0,cbse,2,B.Tech/B.E.,CS,63.0,Karnataka,355,565,495,0.930370607202691,565,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.6568,0.672,1.4724,0.3444,16,16,13
290000,portfolio analyst,Chennai,m,73.0,icse,91.0,state,2,B.Tech/B.E.,CS,80.0,Tamil Nadu,520,495,530,0.635978756456794,445,-1,-1,-1,-1,-1,-1,0.5591,1.3779,2.008,-1.5021,0.8637,21,21,1
330000,assistant manager,New Delhi,m,70.4,cbse,66.4,cbse,1,MCA,CS,69.56,Delhi,615,605,475,0.525922584252055,415,-1,-1,-1,-1,-1,-1,-0.2628,1.2808,0.9623,-0.4078,1.2923,16,16,1
180000,quality analyst,Noida,m,67.6,cbse,70.2,cbse,2,B.Tech/B.E.,EC,70.7,Haryana,370,495,485,0.0219691089363428,385,164,-1,-1,-1,340,-1,-0.4463,-0.2871,-0.6048,0.1459,-1.8189,22,22,8
335000,software engineer,Pune,m,73.8,cbse,75.4,cbse,2,B.Tech/B.E.,EC,68.56,Uttar Pradesh,405,485,680,0.376059586651545,365,300,-1,-1,-1,-1,-1,-2.272,0.0328,-0.2714,1.1199,-0.4455,22,22,9
275000,project engineer,Chennai,m,84.6,cbse,74.2,cbse,2,B.Tech/B.E.,EC,67.86,Uttar Pradesh,510,485,590,0.960603251997053,-1,466,-1,-1,-1,-1,-1,0.99,0.2124,-0.4511,-0.995,-0.0943,20,20,10
275000,software developer,Nouda,m,81.6,state board,78.4,state,2,B.Tech/B.E.,CS,79.56,Punjab,510,580,515,0.486747008438193,585,-1,376,-1,-1,-1,-1,-2.7443,-0.4536,-1.2196,-0.1076,-1.0524,21,21,9
240000,business development manager,Noida,f,60.0,state board,73.0,state,2,B.Tech/B.E.,EC,75.16,Uttar Pradesh,450,555,500,0.622642915849938,-1,-1,-1,-1,-1,-1,-1,1.2772,-1.1196,0.01,0.9066,0.4805,25,25,0
390000,assistant manager,Dharamshala,m,74.0,himachal pradesh board of school education,74.8,state,2,B.Tech/B.E.,EC,72.09,Punjab,565,585,615,0.910770164246022,-1,433,-1,-1,-1,526,-1,-0.2628,-0.1232,-0.7794,-0.7603,0.4234,21,21,1
300000,software engineer,Bangalore,m,89.0,cbse,63.0,cbse,2,B.Tech/B.E.,CS,75.2,West Bengal,675,595,695,0.864685413370085,525,-1,-1,-1,-1,-1,-1,1.5644,0.7119,-0.6048,-0.995,-0.6692,21,21,1
525000,quality analyst,Pune,m,76.0,mp board,84.0,state,2,B.Tech/B.E.,CS,64.0,Madhya Pradesh,544,535,485,0.413838255788123,385,-1,-1,-1,-1,-1,-1,-0.1082,0.9688,-0.7794,1.3549,1.2923,17,17,12
180000,programmer analyst,Hyderabad,f,55.5,state board,66.0,state,2,B.Tech/B.E.,CS,61.25,Andhra Pradesh,265,325,320,0.486747008438193,395,-1,376,-1,-1,-1,-1,-1.308,-2.1186,-1.2196,0.2727,-1.0524,23,23,8
150000,php developer,-1,m,74.67,up board,73.2,state,2,B.Tech/B.E.,CS,69.64,Uttar Pradesh,605,560,750,0.979521744319216,625,-1,-1,-1,-1,-1,-1,-1.3447,0.8128,0.2366,-1.1128,0.0679,20,20,1
290000,associate system engineer,Banagalore,m,92.16,state board,93.7,state,2,B.Tech/B.E.,EC,79.98,Andhra Pradesh,560,480,665,0.649389714846691,375,356,253,-1,-1,-1,-1,0.5591,1.5444,1.547,-1.1218,1.6302,23,23,1
320000,mechanical design engineer,-1,f,83.66,state board,97.1,state,2,B.Tech/B.E.,ME,81.49,Andhra Pradesh,554,684,585,0.490636955889964,-1,-1,-1,383,-1,-1,-1,0.8578,0.8128,-1.5051,1.7662,-0.6035,21,21,11
315000,project engineer,Bangalore,m,62.86,certificate of middle years program of ib,69.04,state,2,MCA,CS,76.67,Uttar Pradesh,630,580,330,0.98374996654107,635,-1,-1,-1,-1,-1,-1,0.7027,0.2124,-1.2196,-0.8682,0.6721,18,18,1
200000,project engineer,Thiruvananthapuram,m,49.0,state board,63.0,state,2,M.Tech./M.E.,EC,88.0,Karnataka,310,495,500,0.622642915849938,495,292,-1,-1,-1,-1,-1,-1.1644,-1.9521,-1.0659,0.5262,-1.4356,16,16,4
240000,engineer,Mumbai,m,78.4,cbse,50.2,state,2,B.Tech/B.E.,EL,64.8,Karnataka,455,435,475,0.557389505646088,-1,292,-1,-1,420,-1,-1,1.8517,0.0459,-0.7585,-2.136,-0.4776,20,20,1
200000,qa analyst,Hyderabad,f,87.0,state board,96.5,state,2,B.Tech/B.E.,EC,78.56,Telangana,490,580,535,0.493596387301038,-1,324,-1,-1,-1,484,-1,1.5644,0.8784,-1.2196,-0.7415,-0.4776,22,22,10
265000,software engineer,Noida,m,71.0,cbse,68.0,cbse,2,B.Tech/B.E.,CS,73.0,Rajasthan,570,415,605,0.744758354008939,465,-1,438,-1,-1,-1,-1,-0.0154,0.0459,0.1637,-0.4879,0.0973,22,22,8
420000,senior software engineer,Pune,m,81.0,cbse,77.7,cbse,2,B.Tech/B.E.,CS,76.0,Madhya Pradesh,345,485,454,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-1.6924,-0.2793,-0.7794,0.53233,-1.2354,20,20,11
350000,software test engineer,Bangalore,m,87.11,ssc,80.4,state,2,B.Tech/B.E.,CE,68.3,Andhra Pradesh,495,425,585,0.28677780573584,315,333,-1,-1,-1,-1,300,-1.6538,-1.2543,-2.3396,0.884829999999999,-1.8673,20,20,3
300000,software engineer,Chennai,f,87.0,state board,93.0,state,2,B.Tech/B.E.,EC,81.0,Tamil Nadu,580,545,560,0.622642915849938,415,-1,-1,-1,-1,-1,-1,0.2718,0.3789,0.3174,1.1601,-0.6692,23,23,9
600000,engineer,New Delhi,m,92.0,cbse,90.2,state,1,B.Tech/B.E.,CE,77.78,Uttarakhand,730,655,780,0.679644640924472,-1,-1,-1,-1,-1,-1,388,0.8463,0.8784,0.4711,-2.0092,-0.2859,22,22,10
275000,software test engineer,Hyderabad,m,82.0,cbse,88.0,cbse,2,B.Tech/B.E.,CS,63.0,Telangana,515,385,625,0.21678548596901,325,-1,-1,-1,-1,-1,-1,1.1283,1.4368,1.2525,-0.8778,-0.1295,19,19,12
300000,product engineer,Pune,m,77.53,state board,72.67,state,2,B.Tech/B.E.,EC,64.53,Maharashtra,545,520,545,0.649389714846691,425,356,-1,-1,-1,-1,-1,0.5591,-0.4536,0.7785,-2.136,0.4805,21,21,1
325000,network security engineer,Pune,m,91.0,cbse,93.4,cbse,2,B.Tech/B.E.,EC,81.2,Rajasthan,660,570,530,0.910770164246022,-1,433,-1,-1,-1,-1,-1,0.2718,0.0459,0.7785,-1.5021,0.4805,21,21,9
315000,programmer analyst,Coimbatore,f,87.8,cbse,73.83,cbse,2,MCA,CS,88.0,Tamil Nadu,345,475,345,0.843123726665742,515,-1,-1,-1,-1,-1,-1,1.59199999999999,1.0858,-0.8157,-1.58287,0.3444,19,19,10
500000,qa analyst,-1,m,82.0,icse,79.0,icse,2,B.Tech/B.E.,EC,65.72,Uttar Pradesh,495,585,615,0.694479327708463,355,366,-1,-1,-1,153,-1,-0.5719,-0.5913,0.8171,-0.2902,-0.7615,19,19,10
440000,operations manager,Hissar,m,48.0,cbse,66.66,state,2,B.Tech/B.E.,CS,59.0,Uttar Pradesh,495,475,385,0.190153405601018,315,-1,-1,-1,-1,-1,-1,0.0464,0.6568,-0.0537,-0.0552,0.6603,18,18,10
655000,senior software engineer,Bangalore,m,88.5,icse,85.4,cbse,2,B.Tech/B.E.,EC,93.6,Karnataka,505,605,675,0.960603251997053,-1,466,-1,-1,-1,340,-1,-0.4173,0.6568,-0.9245,-0.4078,0.8183,19,19,12
160000,engineer,Hyderabad,m,61.9,state board,64.4,state,2,B.Tech/B.E.,CS,73.6,West Bengal,650,555,665,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.4155,0.7119,1.0859,-0.995,-0.0943,20,20,1
360000,software engineer,-1,m,75.4,cbse,62.4,cbse,2,B.Tech/B.E.,CS,74.3,Orissa,615,535,650,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-0.5899,0.3789,0.01,-0.2344,-0.8608,20,20,10
800000,assistant manager,Ranchi,m,76.7,cbse,61.0,cbse,1,B.Tech/B.E.,ME,65.2,Assam,475,375,545,0.958682016566051,-1,-1,-1,538,-1,-1,-1,-0.1082,1.4368,0.8171,-0.9953,0.7788,18,18,11
335000,programmer analyst,Pune,m,79.2,state board,71.9,state,2,B.Tech/B.E.,ME,72.0,Andhra Pradesh,545,580,570,0.328746378624932,-1,-1,-1,346,-1,-1,-1,-0.7335,-0.1206,-0.4511,0.2727,-1.0524,20,20,9
325000,systems engineer,BANGALORE,m,82.0,cbse,74.0,cbse,2,B.Tech/B.E.,CS,69.19,Karnataka,510,585,620,0.930370607202691,565,-1,-1,-1,-1,-1,-1,-1.8825,0.8784,0.3174,1.794,-0.0943,22,22,9
545000,technical lead,Bangalore,m,86.0,karnataka board of secondary education,82.83,state,2,B.Tech/B.E.,CS,68.5,Karnataka,455,305,595,0.765673581234011,485,-1,-1,-1,-1,-1,-1,1.2828,1.2808,0.0914,0.1798,0.6603,18,18,4
350000,java developer,New Delhi,m,82.0,cbse,83.0,cbse,1,B.Tech/B.E.,CS,75.1,Delhi,510,560,795,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-0.4463,-0.9531,0.4711,0.0192,-0.4776,21,21,9
95000,system engineer,Chennai,m,86.5,state board,82.08,state,2,B.Tech/B.E.,CS,68.0,Tamil Nadu,545,510,445,0.744758354008939,435,-1,438,-1,-1,-1,-1,0.99,1.3779,1.0859,-2.3895,0.0973,20,20,1
200000,software trainee,-1,m,80.0,state board,80.0,state,2,B.Tech/B.E.,CS,64.97,Telangana,455,540,450,0.744758354008939,475,-1,438,-1,-1,-1,-1,0.99,-0.1206,0.7785,-1.8824,-0.6692,23,23,1
120000,system engineer,Madurai,m,68.0,state board,61.5,state,2,B.Tech/B.E.,CS,69.8,Tamil Nadu,215,365,265,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-1.1644,-0.4536,-0.4511,0.2727,-0.4776,21,21,1
100000,software engineer,Hyderabad,f,83.8,ssc,88.4,state,2,B.Tech/B.E.,CS,68.0,Andhra Pradesh,440,510,445,0.735795709224656,475,-1,-1,-1,-1,-1,-1,1.1336,1.2114,0.6248,-2.3895,0.8637,21,21,1
120000,java software engineer,Bangalore,m,72.8,state board,80.2,state,2,MCA,CS,78.5,Andhra Pradesh,440,415,560,0.276047228046856,345,-1,-1,-1,-1,-1,-1,1.4208,0.8784,2.1617,-0.995,0.8637,20,20,0
420000,software engineer,Mumbai,m,69.0,cbse,65.2,cbse,2,B.Tech/B.E.,CS,70.3,Madhya Pradesh,615,670,620,0.974396112538398,615,-1,-1,-1,-1,-1,-1,-0.3027,-0.2871,0.7785,1.1601,-1.0524,22,22,9
505000,senior software engineer,Noida,m,73.0,cbse,58.0,cbse,2,B.Tech/B.E.,EC,66.0,Haryana,475,215,335,0.229481754911755,355,266,-1,393,-1,-1,-1,-2.272,-0.7993,-1.3599,0.5323,-2.1833,19,19,4
200000,systems engineer,Kochi,m,83.0,cbse,73.0,cbse,2,B.Tech/B.E.,EC,85.2,Telangana,585,665,635,0.376059586651545,535,300,-1,-1,-1,-1,-1,0.51,0.9688,0.8171,-0.5253,0.6603,19,19,1
500000,systems engineer,Kolkata,f,68.0,cbse,65.0,cbse,2,B.Tech/B.E.,CS,74.0,Orissa,535,445,525,0.342314899911815,365,-1,-1,-1,-1,-1,-1,-0.4173,0.3448,0.672,1.5899,-0.1295,19,19,12
400000,programmer analyst,Pune,f,87.0,cbse,78.8,cbse,2,B.Tech/B.E.,CS,71.46,Uttar Pradesh,645,565,535,0.563267823666597,425,-1,-1,-1,-1,-1,-1,0.51,1.1248,-0.0537,0.4148,0.5024,20,20,12
240000,associate software engineer,Bangalore,m,87.0,cbse,75.0,cbse,2,B.Tech/B.E.,CS,68.62,Uttar Pradesh,560,555,535,0.622642915849938,535,-1,407,-1,-1,-1,-1,-0.5899,-0.9531,0.01,0.0192,-1.0524,19,19,2
410000,system engineer,Noida,m,77.5,board of secondary education rajasthan,77.38,state,2,B.Tech/B.E.,CS,75.66,Rajasthan,525,585,575,0.987207085890868,645,-1,-1,-1,-1,-1,-1,-1.9629,0.9688,0.3817,-0.2902,-0.1295,19,19,11
425000,project engineer,Bangalore,m,81.2,cbse,68.4,cbse,2,B.Tech/B.E.,CS,67.98,Uttar Pradesh,505,525,525,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.7264,1.1248,0.0914,2.53,0.8183,17,17,3
150000,operations manager,New Delhi,f,79.33,state board,71.0,state,2,B.Tech/B.E.,EC,70.08,Uttar Pradesh,405,470,450,0.493596387301038,325,324,-1,-1,-1,-1,-1,1.4208,0.2124,0.4711,-0.995,0.8637,22,22,10
180000,data analyst,Gurga,m,67.3,cbse,68.0,cbse,2,B.Tech/B.E.,EC,60.0,Uttar Pradesh,435,275,235,0.538386892985096,-1,333,-1,-1,-1,260,-1,0.9737,0.6568,0.672,-0.70157,0.5024,20,20,1
300000,software engineer,Navi Mumbai,f,83.2,cbse,71.8,cbse,2,B.Tech/B.E.,CS,76.18,Rajasthan,510,665,635,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-1.1128,0.0328,-0.9245,0.6204,-0.9194,21,21,2
400000,system engineer,-1,m,81.2,cbse,66.8,cbse,2,B.Tech/B.E.,EC,77.6,Orissa,525,605,535,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-0.4173,0.0328,-0.4891,0.5323,0.0284,20,20,11
505000,operations,Noida,m,72.5,state board,63.2,state,2,B.Tech/B.E.,CS,61.18,Uttar Pradesh,465,410,330,0.356536487724475,445,-1,346,-1,-1,-1,-1,0.1282,0.2124,1.0859,-0.4879,0.2889,22,22,9
300000,java software engineer,Hyderabad,m,68.0,bseb,68.0,state,2,B.Tech/B.E.,CS,77.3,West Bengal,325,500,665,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-2.457,-1.1196,-1.0659,1.794,-0.0943,21,21,9
215000,project engineer,Gurgaon,m,65.0,icse,71.25,icse,2,B.Tech/B.E.,EL,76.0,West Bengal,370,480,645,0.984661887783942,-1,-1,-1,-1,612,-1,-1,-0.159,0.0459,0.7785,0.0192,0.2889,22,22,9
180000,production engineer,Rudrapur,m,55.0,state board,70.4,state,2,B.Tech/B.E.,EC,61.4,Uttar Pradesh,405,495,415,0.649389714846691,-1,356,-1,-1,-1,233,-1,0.1282,-0.4536,1.3933,0.9066,0.0973,23,23,9
180000,data analyst,Gurgaon,m,60.0,uttarakhand board,53.0,state,2,MCA,CS,70.0,Uttarakhand,605,485,575,0.819416529835888,505,-1,-1,-1,-1,-1,-1,1.1336,0.5454,-0.2974,-0.7415,0.2889,19,19,9
240000,software test engineer,-1,m,77.67,rbse,76.62,state,2,B.Tech/B.E.,CS,66.2,Rajasthan,325,560,485,0.843123726665742,515,-1,-1,-1,-1,-1,-1,0.8192,0.9688,0.3817,-0.4078,0.0679,20,20,1
140000,quality assurance tester,New Delhi,m,64.0,ua,61.0,state,2,B.Tech/B.E.,CS,75.0,Uttarakhand,495,475,575,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-0.1855,0.6568,0.8171,0.44423,-1.5513,20,20,0
120000,.net developer,New Delhi,m,79.6,cbse,72.5,cbse,2,B.Tech/B.E.,CS,62.28,Haryana,640,625,595,0.996744486852253,495,-1,623,-1,-1,-1,-1,0.7027,1.7109,1.7007,-2.5163,0.2889,21,21,1
320000,software developer,Bangalore,m,74.0,state board,72.0,state,2,B.Tech/B.E.,EC,62.1,Punjab,590,670,500,0.783303536670298,475,388,-1,-1,-1,-1,-1,-0.4463,0.0459,0.9322,-1.8824,0.4805,22,22,9
180000,technical support engineer,Banglore,f,74.0,board of secendary education orissa,73.0,state,2,B.Tech/B.E.,CS,68.0,Orissa,440,470,200,0.23780283983757,195,-1,315,-1,-1,-1,-1,1.2772,1.3779,1.0859,1.0333,1.0554,23,23,8
145000,qa analyst,Indore,m,63.0,cbse,56.0,cbse,2,B.Tech/B.E.,CS,69.4,Madhya Pradesh,430,545,545,0.911395278391328,-1,-1,500,-1,-1,-1,-1,0.2718,-0.1206,1.2396,0.2727,0.8637,22,22,1
380000,systems engineer,-1,m,94.2,cbse,80.2,cbse,1,B.Tech/B.E.,EC,75.45,Delhi,605,575,665,0.824666400671332,-1,400,-1,-1,-1,-1,-1,-0.7335,-0.1206,0.6248,-0.1076,-0.4776,21,21,1
480000,automation engineer,Pune,m,83.0,icse,83.0,icse,2,B.Tech/B.E.,CS,75.4,Uttar Pradesh,580,570,825,0.968237495890543,605,-1,-1,-1,-1,-1,-1,0.5591,0.2124,0.01,-0.1076,-0.2859,21,21,2
120000,quality assurance tester,-1,m,59.33,state board,72.77,state,2,MCA,CS,75.96,Uttar Pradesh,545,630,500,0.842248322257836,465,-1,469,-1,-1,-1,-1,0.1282,0.0459,1.8543,-0.1076,0.4805,21,21,9
375000,systems engineer,Chennai,m,79.0,cbse,66.0,cbse,2,B.Tech/B.E.,CS,90.0,Uttar Pradesh,535,445,525,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.6749,0.0328,-0.3803,0.4442,-0.4139,17,17,2
445000,senior software developer,Bangalore,m,83.0,cbse,72.0,cbse,2,B.Tech/B.E.,CS,68.0,Tamil Nadu,445,575,585,0.952245572924303,585,-1,-1,-1,-1,-1,-1,-0.2628,1.2808,0.2366,0.1798,0.8183,20,20,12
500000,senior software engineer,Coimbatore,f,87.63,matriculation,79.83,state,2,MCA,CS,89.0,Tamil Nadu,430,525,425,0.901489571371033,545,-1,-1,-1,-1,-1,-1,-0.3027,-1.2861,0.01,2.1743,-1.4356,19,19,11
450000,data scientist,Bangalore,m,89.0,state board,95.4,state,2,B.Tech/B.E.,ME,69.0,Goa,700,495,510,0.622642915849938,295,-1,-1,-1,-1,-1,-1,0.99,0.3789,0.6248,-0.8682,0.6721,27,27,8
